study_accession,reads_accession,fastq_1,fastq_2,library_layout,library_strategy,platform
PRJEB51728,ERR10900986,s3://era-public/fastq/ERR109/086/ERR10900986/ERR10900986_1.fastq.gz,s3://era-public/fastq/ERR109/086/ERR10900986/ERR10900986_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900989,s3://era-public/fastq/ERR109/089/ERR10900989/ERR10900989_1.fastq.gz,s3://era-public/fastq/ERR109/089/ERR10900989/ERR10900989_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900992,s3://era-public/fastq/ERR109/092/ERR10900992/ERR10900992_1.fastq.gz,s3://era-public/fastq/ERR109/092/ERR10900992/ERR10900992_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900996,s3://era-public/fastq/ERR109/096/ERR10900996/ERR10900996_1.fastq.gz,s3://era-public/fastq/ERR109/096/ERR10900996/ERR10900996_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900997,s3://era-public/fastq/ERR109/097/ERR10900997/ERR10900997_1.fastq.gz,s3://era-public/fastq/ERR109/097/ERR10900997/ERR10900997_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901000,s3://era-public/fastq/ERR109/000/ERR10901000/ERR10901000_1.fastq.gz,s3://era-public/fastq/ERR109/000/ERR10901000/ERR10901000_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901005,s3://era-public/fastq/ERR109/005/ERR10901005/ERR10901005_1.fastq.gz,s3://era-public/fastq/ERR109/005/ERR10901005/ERR10901005_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901008,s3://era-public/fastq/ERR109/008/ERR10901008/ERR10901008_1.fastq.gz,s3://era-public/fastq/ERR109/008/ERR10901008/ERR10901008_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901013,s3://era-public/fastq/ERR109/013/ERR10901013/ERR10901013_1.fastq.gz,s3://era-public/fastq/ERR109/013/ERR10901013/ERR10901013_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901017,s3://era-public/fastq/ERR109/017/ERR10901017/ERR10901017_1.fastq.gz,s3://era-public/fastq/ERR109/017/ERR10901017/ERR10901017_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901018,s3://era-public/fastq/ERR109/018/ERR10901018/ERR10901018_1.fastq.gz,s3://era-public/fastq/ERR109/018/ERR10901018/ERR10901018_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901019,s3://era-public/fastq/ERR109/019/ERR10901019/ERR10901019_1.fastq.gz,s3://era-public/fastq/ERR109/019/ERR10901019/ERR10901019_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901020,s3://era-public/fastq/ERR109/020/ERR10901020/ERR10901020_1.fastq.gz,s3://era-public/fastq/ERR109/020/ERR10901020/ERR10901020_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901023,s3://era-public/fastq/ERR109/023/ERR10901023/ERR10901023_1.fastq.gz,s3://era-public/fastq/ERR109/023/ERR10901023/ERR10901023_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901027,s3://era-public/fastq/ERR109/027/ERR10901027/ERR10901027_1.fastq.gz,s3://era-public/fastq/ERR109/027/ERR10901027/ERR10901027_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901028,s3://era-public/fastq/ERR109/028/ERR10901028/ERR10901028_1.fastq.gz,s3://era-public/fastq/ERR109/028/ERR10901028/ERR10901028_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901031,s3://era-public/fastq/ERR109/031/ERR10901031/ERR10901031_1.fastq.gz,s3://era-public/fastq/ERR109/031/ERR10901031/ERR10901031_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901036,s3://era-public/fastq/ERR109/036/ERR10901036/ERR10901036_1.fastq.gz,s3://era-public/fastq/ERR109/036/ERR10901036/ERR10901036_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901041,s3://era-public/fastq/ERR109/041/ERR10901041/ERR10901041_1.fastq.gz,s3://era-public/fastq/ERR109/041/ERR10901041/ERR10901041_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901044,s3://era-public/fastq/ERR109/044/ERR10901044/ERR10901044_1.fastq.gz,s3://era-public/fastq/ERR109/044/ERR10901044/ERR10901044_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901046,s3://era-public/fastq/ERR109/046/ERR10901046/ERR10901046_1.fastq.gz,s3://era-public/fastq/ERR109/046/ERR10901046/ERR10901046_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901047,s3://era-public/fastq/ERR109/047/ERR10901047/ERR10901047_1.fastq.gz,s3://era-public/fastq/ERR109/047/ERR10901047/ERR10901047_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901048,s3://era-public/fastq/ERR109/048/ERR10901048/ERR10901048_1.fastq.gz,s3://era-public/fastq/ERR109/048/ERR10901048/ERR10901048_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901050,s3://era-public/fastq/ERR109/050/ERR10901050/ERR10901050_1.fastq.gz,s3://era-public/fastq/ERR109/050/ERR10901050/ERR10901050_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901052,s3://era-public/fastq/ERR109/052/ERR10901052/ERR10901052_1.fastq.gz,s3://era-public/fastq/ERR109/052/ERR10901052/ERR10901052_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901055,s3://era-public/fastq/ERR109/055/ERR10901055/ERR10901055_1.fastq.gz,s3://era-public/fastq/ERR109/055/ERR10901055/ERR10901055_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901056,s3://era-public/fastq/ERR109/056/ERR10901056/ERR10901056_1.fastq.gz,s3://era-public/fastq/ERR109/056/ERR10901056/ERR10901056_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901058,s3://era-public/fastq/ERR109/058/ERR10901058/ERR10901058_1.fastq.gz,s3://era-public/fastq/ERR109/058/ERR10901058/ERR10901058_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901061,s3://era-public/fastq/ERR109/061/ERR10901061/ERR10901061_1.fastq.gz,s3://era-public/fastq/ERR109/061/ERR10901061/ERR10901061_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901064,s3://era-public/fastq/ERR109/064/ERR10901064/ERR10901064_1.fastq.gz,s3://era-public/fastq/ERR109/064/ERR10901064/ERR10901064_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901065,s3://era-public/fastq/ERR109/065/ERR10901065/ERR10901065_1.fastq.gz,s3://era-public/fastq/ERR109/065/ERR10901065/ERR10901065_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901070,s3://era-public/fastq/ERR109/070/ERR10901070/ERR10901070_1.fastq.gz,s3://era-public/fastq/ERR109/070/ERR10901070/ERR10901070_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901072,s3://era-public/fastq/ERR109/072/ERR10901072/ERR10901072_1.fastq.gz,s3://era-public/fastq/ERR109/072/ERR10901072/ERR10901072_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901079,s3://era-public/fastq/ERR109/079/ERR10901079/ERR10901079_1.fastq.gz,s3://era-public/fastq/ERR109/079/ERR10901079/ERR10901079_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901083,s3://era-public/fastq/ERR109/083/ERR10901083/ERR10901083_1.fastq.gz,s3://era-public/fastq/ERR109/083/ERR10901083/ERR10901083_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901084,s3://era-public/fastq/ERR109/084/ERR10901084/ERR10901084_1.fastq.gz,s3://era-public/fastq/ERR109/084/ERR10901084/ERR10901084_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901085,s3://era-public/fastq/ERR109/085/ERR10901085/ERR10901085_1.fastq.gz,s3://era-public/fastq/ERR109/085/ERR10901085/ERR10901085_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901087,s3://era-public/fastq/ERR109/087/ERR10901087/ERR10901087_1.fastq.gz,s3://era-public/fastq/ERR109/087/ERR10901087/ERR10901087_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901088,s3://era-public/fastq/ERR109/088/ERR10901088/ERR10901088_1.fastq.gz,s3://era-public/fastq/ERR109/088/ERR10901088/ERR10901088_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901089,s3://era-public/fastq/ERR109/089/ERR10901089/ERR10901089_1.fastq.gz,s3://era-public/fastq/ERR109/089/ERR10901089/ERR10901089_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901093,s3://era-public/fastq/ERR109/093/ERR10901093/ERR10901093_1.fastq.gz,s3://era-public/fastq/ERR109/093/ERR10901093/ERR10901093_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901094,s3://era-public/fastq/ERR109/094/ERR10901094/ERR10901094_1.fastq.gz,s3://era-public/fastq/ERR109/094/ERR10901094/ERR10901094_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901095,s3://era-public/fastq/ERR109/095/ERR10901095/ERR10901095_1.fastq.gz,s3://era-public/fastq/ERR109/095/ERR10901095/ERR10901095_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901096,s3://era-public/fastq/ERR109/096/ERR10901096/ERR10901096_1.fastq.gz,s3://era-public/fastq/ERR109/096/ERR10901096/ERR10901096_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901099,s3://era-public/fastq/ERR109/099/ERR10901099/ERR10901099_1.fastq.gz,s3://era-public/fastq/ERR109/099/ERR10901099/ERR10901099_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901100,s3://era-public/fastq/ERR109/000/ERR10901100/ERR10901100_1.fastq.gz,s3://era-public/fastq/ERR109/000/ERR10901100/ERR10901100_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901103,s3://era-public/fastq/ERR109/003/ERR10901103/ERR10901103_1.fastq.gz,s3://era-public/fastq/ERR109/003/ERR10901103/ERR10901103_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901105,s3://era-public/fastq/ERR109/005/ERR10901105/ERR10901105_1.fastq.gz,s3://era-public/fastq/ERR109/005/ERR10901105/ERR10901105_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901106,s3://era-public/fastq/ERR109/006/ERR10901106/ERR10901106_1.fastq.gz,s3://era-public/fastq/ERR109/006/ERR10901106/ERR10901106_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901112,s3://era-public/fastq/ERR109/012/ERR10901112/ERR10901112_1.fastq.gz,s3://era-public/fastq/ERR109/012/ERR10901112/ERR10901112_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901114,s3://era-public/fastq/ERR109/014/ERR10901114/ERR10901114_1.fastq.gz,s3://era-public/fastq/ERR109/014/ERR10901114/ERR10901114_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901116,s3://era-public/fastq/ERR109/016/ERR10901116/ERR10901116_1.fastq.gz,s3://era-public/fastq/ERR109/016/ERR10901116/ERR10901116_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901120,s3://era-public/fastq/ERR109/020/ERR10901120/ERR10901120_1.fastq.gz,s3://era-public/fastq/ERR109/020/ERR10901120/ERR10901120_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901123,s3://era-public/fastq/ERR109/023/ERR10901123/ERR10901123_1.fastq.gz,s3://era-public/fastq/ERR109/023/ERR10901123/ERR10901123_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901127,s3://era-public/fastq/ERR109/027/ERR10901127/ERR10901127_1.fastq.gz,s3://era-public/fastq/ERR109/027/ERR10901127/ERR10901127_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901130,s3://era-public/fastq/ERR109/030/ERR10901130/ERR10901130_1.fastq.gz,s3://era-public/fastq/ERR109/030/ERR10901130/ERR10901130_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901133,s3://era-public/fastq/ERR109/033/ERR10901133/ERR10901133_1.fastq.gz,s3://era-public/fastq/ERR109/033/ERR10901133/ERR10901133_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901135,s3://era-public/fastq/ERR109/035/ERR10901135/ERR10901135_1.fastq.gz,s3://era-public/fastq/ERR109/035/ERR10901135/ERR10901135_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901136,s3://era-public/fastq/ERR109/036/ERR10901136/ERR10901136_1.fastq.gz,s3://era-public/fastq/ERR109/036/ERR10901136/ERR10901136_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901140,s3://era-public/fastq/ERR109/040/ERR10901140/ERR10901140_1.fastq.gz,s3://era-public/fastq/ERR109/040/ERR10901140/ERR10901140_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901142,s3://era-public/fastq/ERR109/042/ERR10901142/ERR10901142_1.fastq.gz,s3://era-public/fastq/ERR109/042/ERR10901142/ERR10901142_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901144,s3://era-public/fastq/ERR109/044/ERR10901144/ERR10901144_1.fastq.gz,s3://era-public/fastq/ERR109/044/ERR10901144/ERR10901144_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901147,s3://era-public/fastq/ERR109/047/ERR10901147/ERR10901147_1.fastq.gz,s3://era-public/fastq/ERR109/047/ERR10901147/ERR10901147_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901157,s3://era-public/fastq/ERR109/057/ERR10901157/ERR10901157_1.fastq.gz,s3://era-public/fastq/ERR109/057/ERR10901157/ERR10901157_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901161,s3://era-public/fastq/ERR109/061/ERR10901161/ERR10901161_1.fastq.gz,s3://era-public/fastq/ERR109/061/ERR10901161/ERR10901161_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901162,s3://era-public/fastq/ERR109/062/ERR10901162/ERR10901162_1.fastq.gz,s3://era-public/fastq/ERR109/062/ERR10901162/ERR10901162_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901168,s3://era-public/fastq/ERR109/068/ERR10901168/ERR10901168_1.fastq.gz,s3://era-public/fastq/ERR109/068/ERR10901168/ERR10901168_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901170,s3://era-public/fastq/ERR109/070/ERR10901170/ERR10901170_1.fastq.gz,s3://era-public/fastq/ERR109/070/ERR10901170/ERR10901170_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901171,s3://era-public/fastq/ERR109/071/ERR10901171/ERR10901171_1.fastq.gz,s3://era-public/fastq/ERR109/071/ERR10901171/ERR10901171_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901174,s3://era-public/fastq/ERR109/074/ERR10901174/ERR10901174_1.fastq.gz,s3://era-public/fastq/ERR109/074/ERR10901174/ERR10901174_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901177,s3://era-public/fastq/ERR109/077/ERR10901177/ERR10901177_1.fastq.gz,s3://era-public/fastq/ERR109/077/ERR10901177/ERR10901177_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901182,s3://era-public/fastq/ERR109/082/ERR10901182/ERR10901182_1.fastq.gz,s3://era-public/fastq/ERR109/082/ERR10901182/ERR10901182_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901183,s3://era-public/fastq/ERR109/083/ERR10901183/ERR10901183_1.fastq.gz,s3://era-public/fastq/ERR109/083/ERR10901183/ERR10901183_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901187,s3://era-public/fastq/ERR109/087/ERR10901187/ERR10901187_1.fastq.gz,s3://era-public/fastq/ERR109/087/ERR10901187/ERR10901187_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901189,s3://era-public/fastq/ERR109/089/ERR10901189/ERR10901189_1.fastq.gz,s3://era-public/fastq/ERR109/089/ERR10901189/ERR10901189_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901191,s3://era-public/fastq/ERR109/091/ERR10901191/ERR10901191_1.fastq.gz,s3://era-public/fastq/ERR109/091/ERR10901191/ERR10901191_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901193,s3://era-public/fastq/ERR109/093/ERR10901193/ERR10901193_1.fastq.gz,s3://era-public/fastq/ERR109/093/ERR10901193/ERR10901193_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901195,s3://era-public/fastq/ERR109/095/ERR10901195/ERR10901195_1.fastq.gz,s3://era-public/fastq/ERR109/095/ERR10901195/ERR10901195_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901196,s3://era-public/fastq/ERR109/096/ERR10901196/ERR10901196_1.fastq.gz,s3://era-public/fastq/ERR109/096/ERR10901196/ERR10901196_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901199,s3://era-public/fastq/ERR109/099/ERR10901199/ERR10901199_1.fastq.gz,s3://era-public/fastq/ERR109/099/ERR10901199/ERR10901199_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901200,s3://era-public/fastq/ERR109/000/ERR10901200/ERR10901200_1.fastq.gz,s3://era-public/fastq/ERR109/000/ERR10901200/ERR10901200_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901207,s3://era-public/fastq/ERR109/007/ERR10901207/ERR10901207_1.fastq.gz,s3://era-public/fastq/ERR109/007/ERR10901207/ERR10901207_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901208,s3://era-public/fastq/ERR109/008/ERR10901208/ERR10901208_1.fastq.gz,s3://era-public/fastq/ERR109/008/ERR10901208/ERR10901208_2.fastq.gz,paired,wgs,illumina
