study_accession,reads_accession,fastq_1,fastq_2,library_layout,library_strategy,platform
PRJEB51728,ERR10900719,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10900719/ERR10900719_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10900719/ERR10900719_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900724,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/024/ERR10900724/ERR10900724_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/024/ERR10900724/ERR10900724_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900726,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10900726/ERR10900726_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10900726/ERR10900726_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900735,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10900735/ERR10900735_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10900735/ERR10900735_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900736,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900736/ERR10900736_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900736/ERR10900736_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900737,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900737/ERR10900737_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900737/ERR10900737_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900738,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10900738/ERR10900738_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10900738/ERR10900738_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900741,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/041/ERR10900741/ERR10900741_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/041/ERR10900741/ERR10900741_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900742,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10900742/ERR10900742_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10900742/ERR10900742_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900743,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10900743/ERR10900743_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10900743/ERR10900743_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900744,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10900744/ERR10900744_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10900744/ERR10900744_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900745,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10900745/ERR10900745_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10900745/ERR10900745_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900751,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900751/ERR10900751_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900751/ERR10900751_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900752,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900752/ERR10900752_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900752/ERR10900752_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900753,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900753/ERR10900753_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900753/ERR10900753_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900755,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10900755/ERR10900755_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10900755/ERR10900755_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900756,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900756/ERR10900756_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900756/ERR10900756_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900758,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10900758/ERR10900758_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10900758/ERR10900758_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900762,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900762/ERR10900762_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900762/ERR10900762_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900771,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10900771/ERR10900771_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10900771/ERR10900771_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900772,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900772/ERR10900772_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900772/ERR10900772_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900773,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10900773/ERR10900773_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10900773/ERR10900773_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900777,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900777/ERR10900777_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900777/ERR10900777_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900778,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900778/ERR10900778_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900778/ERR10900778_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900779,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10900779/ERR10900779_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10900779/ERR10900779_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900783,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10900783/ERR10900783_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10900783/ERR10900783_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900784,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10900784/ERR10900784_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10900784/ERR10900784_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900790,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10900790/ERR10900790_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10900790/ERR10900790_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900794,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10900794/ERR10900794_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10900794/ERR10900794_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900796,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10900796/ERR10900796_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10900796/ERR10900796_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900799,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900799/ERR10900799_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900799/ERR10900799_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900800,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10900800/ERR10900800_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10900800/ERR10900800_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900811,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10900811/ERR10900811_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10900811/ERR10900811_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900814,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10900814/ERR10900814_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10900814/ERR10900814_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900817,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900817/ERR10900817_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900817/ERR10900817_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900820,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10900820/ERR10900820_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10900820/ERR10900820_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900821,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10900821/ERR10900821_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10900821/ERR10900821_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900825,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10900825/ERR10900825_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10900825/ERR10900825_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900832,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10900832/ERR10900832_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10900832/ERR10900832_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900834,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10900834/ERR10900834_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10900834/ERR10900834_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900835,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10900835/ERR10900835_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10900835/ERR10900835_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900837,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900837/ERR10900837_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10900837/ERR10900837_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900839,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10900839/ERR10900839_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10900839/ERR10900839_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900845,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10900845/ERR10900845_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10900845/ERR10900845_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900846,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10900846/ERR10900846_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10900846/ERR10900846_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900847,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900847/ERR10900847_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900847/ERR10900847_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900848,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900848/ERR10900848_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900848/ERR10900848_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900851,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900851/ERR10900851_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900851/ERR10900851_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900854,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900854/ERR10900854_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900854/ERR10900854_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900856,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900856/ERR10900856_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900856/ERR10900856_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900862,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900862/ERR10900862_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10900862/ERR10900862_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900867,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900867/ERR10900867_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900867/ERR10900867_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900872,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900872/ERR10900872_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900872/ERR10900872_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900873,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10900873/ERR10900873_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10900873/ERR10900873_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900877,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900877/ERR10900877_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900877/ERR10900877_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900878,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900878/ERR10900878_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900878/ERR10900878_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900879,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10900879/ERR10900879_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10900879/ERR10900879_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900882,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10900882/ERR10900882_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10900882/ERR10900882_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900887,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900887/ERR10900887_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900887/ERR10900887_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900892,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900892/ERR10900892_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10900892/ERR10900892_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900895,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900895/ERR10900895_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900895/ERR10900895_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900901,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10900901/ERR10900901_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10900901/ERR10900901_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900902,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10900902/ERR10900902_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10900902/ERR10900902_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900903,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900903/ERR10900903_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10900903/ERR10900903_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900906,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10900906/ERR10900906_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10900906/ERR10900906_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900908,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10900908/ERR10900908_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10900908/ERR10900908_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900912,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900912/ERR10900912_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900912/ERR10900912_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900913,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900913/ERR10900913_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900913/ERR10900913_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900914,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10900914/ERR10900914_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10900914/ERR10900914_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900915,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900915/ERR10900915_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900915/ERR10900915_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900917,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900917/ERR10900917_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10900917/ERR10900917_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900919,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10900919/ERR10900919_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10900919/ERR10900919_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900923,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900923/ERR10900923_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900923/ERR10900923_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900928,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900928/ERR10900928_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900928/ERR10900928_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900929,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900929/ERR10900929_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900929/ERR10900929_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900934,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10900934/ERR10900934_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10900934/ERR10900934_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900936,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900936/ERR10900936_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900936/ERR10900936_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900949,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10900949/ERR10900949_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10900949/ERR10900949_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900951,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900951/ERR10900951_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/051/ERR10900951/ERR10900951_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900952,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900952/ERR10900952_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/052/ERR10900952/ERR10900952_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900953,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900953/ERR10900953_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900953/ERR10900953_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900954,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900954/ERR10900954_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10900954/ERR10900954_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900956,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900956/ERR10900956_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10900956/ERR10900956_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900966,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10900966/ERR10900966_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10900966/ERR10900966_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900968,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10900968/ERR10900968_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/068/ERR10900968/ERR10900968_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900972,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900972/ERR10900972_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10900972/ERR10900972_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900974,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10900974/ERR10900974_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10900974/ERR10900974_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900978,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900978/ERR10900978_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/078/ERR10900978/ERR10900978_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900987,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900987/ERR10900987_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10900987/ERR10900987_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900988,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900988/ERR10900988_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900988/ERR10900988_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900990,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10900990/ERR10900990_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10900990/ERR10900990_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900995,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900995/ERR10900995_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10900995/ERR10900995_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900998,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900998/ERR10900998_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900998/ERR10900998_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900999,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900999/ERR10900999_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10900999/ERR10900999_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901001,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10901001/ERR10901001_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10901001/ERR10901001_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901003,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10901003/ERR10901003_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10901003/ERR10901003_2.fastq.gz,paired,wgs,illumina
