sample,accession,fastq_1,fastq_2
ERR10901280,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10901280/ERR10901280_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10901280/ERR10901280_2.fastq.gz
ERR10901281,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10901281/ERR10901281_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10901281/ERR10901281_2.fastq.gz
ERR10901283,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10901283/ERR10901283_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10901283/ERR10901283_2.fastq.gz
ERR10901284,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10901284/ERR10901284_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10901284/ERR10901284_2.fastq.gz
ERR10901285,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10901285/ERR10901285_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10901285/ERR10901285_2.fastq.gz
ERR10901286,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10901286/ERR10901286_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10901286/ERR10901286_2.fastq.gz
ERR10901288,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10901288/ERR10901288_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10901288/ERR10901288_2.fastq.gz
ERR10901289,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10901289/ERR10901289_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10901289/ERR10901289_2.fastq.gz
ERR10901290,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10901290/ERR10901290_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10901290/ERR10901290_2.fastq.gz
ERR10901291,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10901291/ERR10901291_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10901291/ERR10901291_2.fastq.gz
ERR10901292,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10901292/ERR10901292_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/092/ERR10901292/ERR10901292_2.fastq.gz
ERR10901298,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10901298/ERR10901298_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10901298/ERR10901298_2.fastq.gz
ERR10901302,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10901302/ERR10901302_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10901302/ERR10901302_2.fastq.gz
ERR10901303,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10901303/ERR10901303_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10901303/ERR10901303_2.fastq.gz
ERR10901308,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10901308/ERR10901308_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10901308/ERR10901308_2.fastq.gz
ERR10901310,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10901310/ERR10901310_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10901310/ERR10901310_2.fastq.gz
ERR10901313,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10901313/ERR10901313_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10901313/ERR10901313_2.fastq.gz
ERR10901317,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10901317/ERR10901317_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10901317/ERR10901317_2.fastq.gz
ERR10901318,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10901318/ERR10901318_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10901318/ERR10901318_2.fastq.gz
ERR10901322,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10901322/ERR10901322_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10901322/ERR10901322_2.fastq.gz
ERR10901323,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10901323/ERR10901323_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10901323/ERR10901323_2.fastq.gz
ERR10901328,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10901328/ERR10901328_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10901328/ERR10901328_2.fastq.gz
ERR10901333,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10901333/ERR10901333_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10901333/ERR10901333_2.fastq.gz
ERR10901337,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10901337/ERR10901337_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10901337/ERR10901337_2.fastq.gz
ERR10901338,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10901338/ERR10901338_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10901338/ERR10901338_2.fastq.gz
ERR10901346,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10901346/ERR10901346_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10901346/ERR10901346_2.fastq.gz
ERR10901348,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10901348/ERR10901348_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10901348/ERR10901348_2.fastq.gz
ERR10901350,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10901350/ERR10901350_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10901350/ERR10901350_2.fastq.gz
ERR10901354,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10901354/ERR10901354_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10901354/ERR10901354_2.fastq.gz
ERR10901356,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10901356/ERR10901356_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10901356/ERR10901356_2.fastq.gz
ERR10901363,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10901363/ERR10901363_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/063/ERR10901363/ERR10901363_2.fastq.gz
ERR10901364,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10901364/ERR10901364_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10901364/ERR10901364_2.fastq.gz
ERR10901365,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10901365/ERR10901365_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10901365/ERR10901365_2.fastq.gz
ERR10901366,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10901366/ERR10901366_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10901366/ERR10901366_2.fastq.gz
ERR10901369,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10901369/ERR10901369_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10901369/ERR10901369_2.fastq.gz
ERR10901377,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10901377/ERR10901377_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10901377/ERR10901377_2.fastq.gz
ERR10901380,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10901380/ERR10901380_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10901380/ERR10901380_2.fastq.gz
ERR10901381,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10901381/ERR10901381_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10901381/ERR10901381_2.fastq.gz
ERR10901382,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10901382/ERR10901382_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/082/ERR10901382/ERR10901382_2.fastq.gz
ERR10901385,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10901385/ERR10901385_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10901385/ERR10901385_2.fastq.gz
ERR10901387,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10901387/ERR10901387_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10901387/ERR10901387_2.fastq.gz
ERR10901390,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10901390/ERR10901390_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10901390/ERR10901390_2.fastq.gz
ERR10901391,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10901391/ERR10901391_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10901391/ERR10901391_2.fastq.gz
ERR10901398,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10901398/ERR10901398_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10901398/ERR10901398_2.fastq.gz
ERR10901401,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10901401/ERR10901401_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10901401/ERR10901401_2.fastq.gz
ERR10901402,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10901402/ERR10901402_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10901402/ERR10901402_2.fastq.gz
ERR10901410,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10901410/ERR10901410_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10901410/ERR10901410_2.fastq.gz
ERR10901415,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10901415/ERR10901415_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10901415/ERR10901415_2.fastq.gz
ERR10901417,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10901417/ERR10901417_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/017/ERR10901417/ERR10901417_2.fastq.gz
ERR10901420,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10901420/ERR10901420_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10901420/ERR10901420_2.fastq.gz
ERR10889056,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/056/ERR10889056/ERR10889056_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/056/ERR10889056/ERR10889056_2.fastq.gz
ERR10889147,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/047/ERR10889147/ERR10889147_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/047/ERR10889147/ERR10889147_2.fastq.gz
ERR10889152,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/052/ERR10889152/ERR10889152_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/052/ERR10889152/ERR10889152_2.fastq.gz
ERR10889180,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/080/ERR10889180/ERR10889180_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/080/ERR10889180/ERR10889180_2.fastq.gz
ERR10889194,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/094/ERR10889194/ERR10889194_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/094/ERR10889194/ERR10889194_2.fastq.gz
ERR10889205,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/005/ERR10889205/ERR10889205_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/005/ERR10889205/ERR10889205_2.fastq.gz
ERR10889208,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/008/ERR10889208/ERR10889208_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/008/ERR10889208/ERR10889208_2.fastq.gz
ERR10889211,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/011/ERR10889211/ERR10889211_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/011/ERR10889211/ERR10889211_2.fastq.gz
ERR10889215,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/015/ERR10889215/ERR10889215_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/015/ERR10889215/ERR10889215_2.fastq.gz
ERR10889219,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/019/ERR10889219/ERR10889219_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/019/ERR10889219/ERR10889219_2.fastq.gz
ERR10889220,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/020/ERR10889220/ERR10889220_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/020/ERR10889220/ERR10889220_2.fastq.gz
ERR10889224,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10889224/ERR10889224_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10889224/ERR10889224_2.fastq.gz
ERR10889232,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10889232/ERR10889232_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10889232/ERR10889232_2.fastq.gz
ERR10889237,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/037/ERR10889237/ERR10889237_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/037/ERR10889237/ERR10889237_2.fastq.gz
ERR10889244,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/044/ERR10889244/ERR10889244_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/044/ERR10889244/ERR10889244_2.fastq.gz
ERR10889246,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/046/ERR10889246/ERR10889246_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/046/ERR10889246/ERR10889246_2.fastq.gz
ERR10889259,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/059/ERR10889259/ERR10889259_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/059/ERR10889259/ERR10889259_2.fastq.gz
ERR10889260,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/060/ERR10889260/ERR10889260_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/060/ERR10889260/ERR10889260_2.fastq.gz
ERR10889265,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/065/ERR10889265/ERR10889265_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/065/ERR10889265/ERR10889265_2.fastq.gz
ERR10889281,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/081/ERR10889281/ERR10889281_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/081/ERR10889281/ERR10889281_2.fastq.gz
ERR10889296,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/096/ERR10889296/ERR10889296_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/096/ERR10889296/ERR10889296_2.fastq.gz
ERR10889297,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/097/ERR10889297/ERR10889297_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/097/ERR10889297/ERR10889297_2.fastq.gz
ERR10889299,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/099/ERR10889299/ERR10889299_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/099/ERR10889299/ERR10889299_2.fastq.gz
ERR10889301,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/001/ERR10889301/ERR10889301_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/001/ERR10889301/ERR10889301_2.fastq.gz
ERR10889302,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/002/ERR10889302/ERR10889302_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/002/ERR10889302/ERR10889302_2.fastq.gz
ERR10889308,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/008/ERR10889308/ERR10889308_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/008/ERR10889308/ERR10889308_2.fastq.gz
ERR10889315,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/015/ERR10889315/ERR10889315_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/015/ERR10889315/ERR10889315_2.fastq.gz
ERR10889322,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/022/ERR10889322/ERR10889322_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/022/ERR10889322/ERR10889322_2.fastq.gz
ERR10889325,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/025/ERR10889325/ERR10889325_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/025/ERR10889325/ERR10889325_2.fastq.gz
ERR10889327,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/027/ERR10889327/ERR10889327_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/027/ERR10889327/ERR10889327_2.fastq.gz
ERR10889330,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/030/ERR10889330/ERR10889330_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/030/ERR10889330/ERR10889330_2.fastq.gz
ERR10889332,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10889332/ERR10889332_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10889332/ERR10889332_2.fastq.gz
ERR10889336,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/036/ERR10889336/ERR10889336_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/036/ERR10889336/ERR10889336_2.fastq.gz
ERR10889337,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/037/ERR10889337/ERR10889337_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/037/ERR10889337/ERR10889337_2.fastq.gz
ERR10889340,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/040/ERR10889340/ERR10889340_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/040/ERR10889340/ERR10889340_2.fastq.gz
ERR10889343,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/043/ERR10889343/ERR10889343_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/043/ERR10889343/ERR10889343_2.fastq.gz
ERR10889344,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/044/ERR10889344/ERR10889344_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/044/ERR10889344/ERR10889344_2.fastq.gz
ERR10889349,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/049/ERR10889349/ERR10889349_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/049/ERR10889349/ERR10889349_2.fastq.gz
ERR10889382,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/082/ERR10889382/ERR10889382_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/082/ERR10889382/ERR10889382_2.fastq.gz
ERR10889389,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889389/ERR10889389_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/089/ERR10889389/ERR10889389_2.fastq.gz
ERR10889392,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/092/ERR10889392/ERR10889392_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/092/ERR10889392/ERR10889392_2.fastq.gz
ERR10889399,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/099/ERR10889399/ERR10889399_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/099/ERR10889399/ERR10889399_2.fastq.gz
ERR10889415,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/015/ERR10889415/ERR10889415_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/015/ERR10889415/ERR10889415_2.fastq.gz
ERR10889416,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/016/ERR10889416/ERR10889416_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/016/ERR10889416/ERR10889416_2.fastq.gz
ERR10889424,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10889424/ERR10889424_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/024/ERR10889424/ERR10889424_2.fastq.gz
ERR10889432,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10889432/ERR10889432_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/032/ERR10889432/ERR10889432_2.fastq.gz
ERR10889435,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/035/ERR10889435/ERR10889435_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/035/ERR10889435/ERR10889435_2.fastq.gz
ERR10889436,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/036/ERR10889436/ERR10889436_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/036/ERR10889436/ERR10889436_2.fastq.gz
ERR10889450,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/050/ERR10889450/ERR10889450_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/050/ERR10889450/ERR10889450_2.fastq.gz
ERR10889453,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/053/ERR10889453/ERR10889453_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/053/ERR10889453/ERR10889453_2.fastq.gz
ERR10889465,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/065/ERR10889465/ERR10889465_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/065/ERR10889465/ERR10889465_2.fastq.gz
ERR10889474,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/074/ERR10889474/ERR10889474_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/074/ERR10889474/ERR10889474_2.fastq.gz
ERR10889479,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/079/ERR10889479/ERR10889479_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/079/ERR10889479/ERR10889479_2.fastq.gz
ERR10889483,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/083/ERR10889483/ERR10889483_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/083/ERR10889483/ERR10889483_2.fastq.gz
ERR10889495,PRJEB51728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/095/ERR10889495/ERR10889495_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR108/095/ERR10889495/ERR10889495_2.fastq.gz
